rank,category,product_link,name,avg_rating,review link,rating_count,prime,Images
14,electronics,/all-new-Echo/dp/B07NFTVP7P/,            All-new Echo (3rd Gen)- Smart speaker with Alexa- Charcoal        ,4.6 out of 5 stars,/product-reviews/B07NFTVP7P/,445,prime,7
15,electronics,/Introducing-Ring-Indoor-Cam-Compact-Plug-In-HD-security-camera-with-two-way-talk-White-Works-with-Alexa-/dp/B07Q9VBYV8/,"            Introducing Ring Indoor Cam, Compact Plug-In HD security camera with two-way talk, White, Works with Alexa        ",4.2 out of 5 stars,/product-reviews/B07Q9VBYV8/,854,prime,6
16,electronics,/Echo-Show-8/dp/B07RQ3TCT2/,"            Introducing Echo Show 8 - HD 8"" smart display with Alexa - Sandstone        ",4.2 out of 5 stars,/product-reviews/B07RQ3TCT2/,36,prime,7
17,electronics,/Fire-HD-10/dp/B07K2HBB1H/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Black        ",4.3 out of 5 stars,/product-reviews/B07K2HBB1H/,"1,036",prime,7
18,electronics,/Xbox-One-1TB-Console-Fallen/dp/B07YD67145/,            Xbox One S 1TB Console - Star Wars Jedi: Fallen Order Bundle        ,2.2 out of 5 stars,/product-reviews/B07YD67145/,11,prime,6
19,electronics,/Echo-Flex/dp/B07MLY3JKV/,            Introducing Echo Flex - Plug-in mini smart speaker with Alexa        ,3.9 out of 5 stars,/product-reviews/B07MLY3JKV/,121,prime,7
20,electronics,/Roku-Streaming-Player-Premium-Headphones/dp/B07WVF9SL5/,            Roku Ultra | Streaming Media Player 4K/HD/HDR 2019 with Premium JBL Headphones        ,4.5 out of 5 stars,/product-reviews/B07WVF9SL5/,220,no prime,6
21,electronics,/Xbox-One-1TB-Console-Fallen/dp/B07YD5ZBTW/,            Xbox One X 1TB Console - Star Wars Jedi: Fallen Order Bundle        ,3.7 out of 5 stars,/product-reviews/B07YD5ZBTW/,8,prime,6
22,electronics,/Echo-Bundle-TP-Link-simple-smart/dp/B07Z4GGCDN/,            Echo Dot (3rd Gen) Plum Bundle with TP-Link simple set up smart plug        ,4.6 out of 5 stars,/product-reviews/B07Z4GGCDN/,"76,531",prime,6
23,electronics,/Letsfit-Activity-Waterproof-Pedometer-Smartwatch/dp/B07X2KLTJ2/,"            Letsfit Smart Watch, Fitness Tracker with Heart Rate Monitor, Activity Tracker with 1.3"" Touch Screen, IP68 Waterproof Pedometer Smartwatch with Sleep Monitor, Step Counter for Women and Men        ",4.7 out of 5 stars,/product-reviews/B07X2KLTJ2/,628,prime,6
24,electronics,/C731-C118-Cel-11-6-32GB-Chrm/dp/B07LDRV83G/,"            Acer Chromebook 11 N7, Celeron N3060, 11.6"" HD, 4GB LPDDR3, 32GB eMMC, Google Chrome, C731-C118        ",4.6 out of 5 stars,/product-reviews/B07LDRV83G/,11,prime,7
25,electronics,/Kindle-Paperwhite-Waterproof-Unlimited-auto-renewal/dp/B07PQ96B6B/,            Kindle Paperwhite – Now Waterproof with 2x the Storage – Includes Special Offers + Kindle Unlimited (with auto-renewal)        ,4.3 out of 5 stars,/product-reviews/B07PQ96B6B/,"14,114",no prime,6
26,electronics,/Lenovo-Chromebook-MediaTek-Processor-81QB000AUS/dp/B07Z1KJ2D8/,"            Lenovo 100E Chromebook 2ND Gen Laptop, 11.6"" HD (1366 X 768) Display, MediaTek MT8173C Processor, 4GB LPDDR3 RAM, 16GB eMMC TLC SSD, Powervr GX6250, Chrome OS, 81QB000AUS, Black        ",4.1 out of 5 stars,/product-reviews/B07Z1KJ2D8/,6,prime,7
27,electronics,/Fire-HD-10/dp/B07PC8223G/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black - without Special Offers        ",4.3 out of 5 stars,/product-reviews/B07PC8223G/,"1,037",prime,7
28,electronics,/Xbox-One-1Tb-Console-Limited/dp/B07VLH5JR7/,            Xbox One X 1Tb Console - Gears 5 Limited Edition Bundle        ,not found,not found,not found,prime,6
29,electronics,/Tile-RE-19001-Mate-1-Pack/dp/B07W9BBCTB/,            Tile Mate (2020) - 1 Pack        ,3.9 out of 5 stars,/product-reviews/B07W9BBCTB/,146,prime,6
30,electronics,/Fire-HD-10/dp/B07KD7FB5L/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Twilight Blue        ",4.3 out of 5 stars,/product-reviews/B07KD7FB5L/,"1,037",prime,7
31,electronics,/Xbox-One-1TB-Console-Bundle/dp/B07VMMNDCJ/,            Xbox One S 1TB Console - Gears 5 Bundle        ,4.6 out of 5 stars,/product-reviews/B07VMMNDCJ/,11,prime,6
32,electronics,/Tile-RE-23001-Slim-1-Pack/dp/B07WLYYP9R/,            Tile Slim (2020) - 1 Pack        ,3.9 out of 5 stars,/product-reviews/B07WLYYP9R/,146,prime,6
33,electronics,/Fire-HD-10-Kids-Edition/dp/B07KD87XW7/,"            All-New Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Purple Kid-Proof Case        ",4.4 out of 5 stars,/product-reviews/B07KD87XW7/,79,prime,6
34,electronics,/Bluetooth-Headphones-Cancelling-Compatible-Smartphones/dp/B07ZWXJL96/,            Bluetooth Headphones Wireless Earbuds Mini Earphones in-Ear Stereo Sound Noise Cancelling 2 Built-in Mic Charging Case Compatible Headsets Device Sport Ear Buds for Smartphones and Tablets (1)        ,not found,not found,not found,prime,6
35,electronics,/PlayStation-Pro-1TB-Console-Warfare/dp/B07YLCSHTP/,            PlayStation 4 Pro 1TB Console - Call of Duty: Modern Warfare Bundle        ,4.0 out of 5 stars,/product-reviews/B07YLCSHTP/,17,no prime,2
36,electronics,/Fire-HD-10-Kids-Edition/dp/B07KD718K4/,"            All-New Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Pink Kid-Proof Case        ",4.4 out of 5 stars,/product-reviews/B07KD718K4/,79,prime,6
37,electronics,/all-new-Echo/dp/B07R1CXKN7/,            All-new Echo (3rd Gen) - Smart speaker with Alexa - Twilight Blue        ,4.6 out of 5 stars,/product-reviews/B07R1CXKN7/,445,prime,7
38,electronics,/Tile-RE-20002-Pro-2-Pack/dp/B07W73NGMW/,            Tile Pro (2020) - 2 Pack        ,4.0 out of 5 stars,/product-reviews/B07W73NGMW/,120,prime,6
39,electronics,/Tile-RE-21001-Pro-1-Pack/dp/B07W87124X/,            Tile Pro (2020) - 1 Pack        ,4.0 out of 5 stars,/product-reviews/B07W87124X/,120,prime,5
40,electronics,/NVIDIA-Shield-Streaming-Player-Performance/dp/B07YP9FBMM/,"            NVIDIA Shield TV Pro | 4K HDR Streaming Media Player, High Performance, Dolby Vision, 3GB RAM, 2X USB, Works with Alexa        ",4.2 out of 5 stars,/product-reviews/B07YP9FBMM/,70,prime,7
41,electronics,/MCFANCE-Silicone-Compatible-Protection-Shockproof/dp/B07XBR9X6S/,"            MCFANCE Liquid Silicone Case Compatible with iPhone 11 Pro, Full Body Protection Shockproof Cover Case for iPhone 11 Pro 5.8 inch(2019), Mint        ",4.4 out of 5 stars,/product-reviews/B07YJXC1NM/,27,no prime,6
42,electronics,/Fire-HD-10/dp/B07KD7CW5T/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Plum        ",4.3 out of 5 stars,/product-reviews/B07KD7CW5T/,"1,036",prime,7
43,electronics,/Echo-Studio/dp/B07G9Y3ZMC/,            Introducing Echo Studio - High-fidelity smart speaker with 3D audio and Alexa        ,4.2 out of 5 stars,/product-reviews/B07G9Y3ZMC/,166,prime,6
44,electronics,/Kindle-now-with-a-built-in-front-light/dp/B07P3J564G/,            All-new Kindle - Now with a Built-in Front Light - Black - Includes Special Offers + Kindle Unlimited (with auto-renewal)        ,4.3 out of 5 stars,/product-reviews/B07P3J564G/,"3,057",no prime,7
45,electronics,/LETSCOM-Resistant-Activity-Tracking-Pedometer/dp/B07WZQP556/,"            LETSCOM Smart Watch Fitness Tracker Heart Rate Monitor Step Calorie Counter Sleep Monitor Music Control IP68 Water Resistant 1.3"" Color Touch Screen Activity Tracking Pedometer for Women Men Kids        ",4.6 out of 5 stars,/product-reviews/B07WZQP556/,535,prime,6
46,electronics,/Fire-HD-10/dp/B07P5VPJTT/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Black - without Special Offers        ",4.3 out of 5 stars,/product-reviews/B07P5VPJTT/,"1,036",prime,7
47,electronics,/Charger-T-Type-Replacement-Adapter-11-inch/dp/B07XJ1L9D1/,"            Mac Book Air Charger, 45w T-Type(45T) Replacement Power Adapter for Mac Book Air 11-inch / 13 inch        ",4.7 out of 5 stars,/product-reviews/B07XJ1L9D1/,210,prime,7
48,electronics,/all-new-Echo/dp/B07PBGN2WX/,            All-new Echo (3rd Gen) - Smart speaker with Alexa - Sandstone        ,4.6 out of 5 stars,/product-reviews/B07PBGN2WX/,445,prime,7
49,electronics,/all-new-Echo/dp/B07P86SQ52/,            All-new Echo (3rd Gen) - Smart speaker with Alexa - Heather Gray        ,4.6 out of 5 stars,/product-reviews/B07P86SQ52/,445,prime,7
50,electronics,/Ring-Peephole-Rechargeable-Battery-Pack/dp/B07ZPPH2XX/,            Ring Peephole Cam with Rechargeable Battery Pack and Echo Show 5        ,3.9 out of 5 stars,/product-reviews/B07ZPPH2XX/,377,prime,6
51,electronics,/Marshall-Stockwell-II-Portable-Speaker/dp/B07XYQS9TP/,            Marshall Stockwell II Portable Speaker - Burgundy        ,not found,not found,not found,prime,6
52,electronics,/Wake-Light-Alarm-Clock-Simulation/dp/B07X8ZYXBB/,"            Wake Up Light Alarm Clock - Light Alarm Clock with Sunrise/Sunset Simulation Dual Alarms and Snooze Function, 7 Colors Atmosphere Lamp, 7 Natural Sounds and FM Radio, Ideal for Gift        ",4.8 out of 5 stars,/product-reviews/B07X8ZYXBB/,337,prime,6
53,electronics,/RUNMUS-Surround-Canceling-Headphones-Compatible/dp/B07TY4THDW/,"            RUNMUS Gaming Headset for PS4, Xbox One, PC Headset w/Surround Sound, Noise Canceling Over Ear Headphones with Mic & LED Light, Compatible with PS4, Xbox One, Nintendo Switch, PC, PS3, Mac, Laptop        ",4.8 out of 5 stars,/product-reviews/B07TY4THDW/,265,prime,6
54,electronics,/Tile-RE-25002-Sticker-2-Pack/dp/B07W63295C/,            Tile Sticker (2020) - 2 Pack        ,3.5 out of 5 stars,/product-reviews/B07W63295C/,100,prime,6
55,electronics,/All-new-Ring-Stick-Up-Cam-Battery-HD-security-camera-with-two-way-talk-Works-with-Alexa-/dp/B07Q6ZZFLS/,"            All-new Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa        ",4.0 out of 5 stars,/product-reviews/B07Q6ZZFLS/,494,prime,6
56,electronics,/Holy-Stone-Quadcotper-Functions-Batteries/dp/B07TV1J4KW/,"            Holy Stone HS120D GPS Drone with Camera for Adults 1080p HD FPV, Quadcotper with Auto Return Home, Follow Me, Altitude Hold, Tap Fly Functions, Includes 2 Batteries and Carrying Backpack        ",4.8 out of 5 stars,/product-reviews/B07TV1J4KW/,123,prime,6
57,electronics,/Special-Amazon-Standing-Charcoal-Charger/dp/B081N8XKBF/,"            Fire HD 10 Tablet (32 GB, Black, With Special Offers) + Amazon Standing Case (Charcoal Black) + 15W USB-C Charger        ",4.3 out of 5 stars,/product-reviews/B081N8XKBF/,"1,037",prime,7
58,electronics,/DJI-Mavic-Mini-FlyCam-Quadcopter/dp/B07RQJHG8M/,            DJI Mavic Mini - Drone FlyCam Quadcopter with 2.7K Camera 3-Axis Gimbal GPS 30min Flight Time        ,3.7 out of 5 stars,/product-reviews/B07RQJHG8M/,22,prime,6
59,electronics,/MacBook-Charger-Replacement-Magsafe-Compatible/dp/B07X9KTXNT/,"            MacBook Air Charger,Replacement 45w Magsafe 2 T-Tip Power Adapter Charger Compatible with Mac Book Air 11-inch and 13 inch After Mid 2012        ",4.9 out of 5 stars,/product-reviews/B07X9KTXNT/,75,prime,5
60,electronics,/All-new-Ring-Stick-Battery-Charcoal/dp/B07ZZY2F17/,            All-new Ring Stick Up Cam Battery with Echo Dot (Charcoal)        ,4.0 out of 5 stars,/product-reviews/B07ZZY2F17/,494,prime,5
61,electronics,/Sonos-Move-Battery-powered-Bluetooth-built/dp/B07W95RBZM/,"            Sonos Move - Battery-powered Smart Speaker, Wi-Fi and Bluetooth with Alexa built-in - Black​​​​​​​        ",4.5 out of 5 stars,/product-reviews/B07W95RBZM/,89,prime,6
62,electronics,/Oaixmn-Underwater-Photography-Rechargeable-Accessories/dp/B07XYM6BGC/,            Oaixmn Action Camera 16MP 1080P Underwater Photography Cameras 140 Degree Ultra Wide Angle Lens with 2 Pcs Rechargeable Batteries and Mounting Accessories Kits - Black04        ,5.0 out of 5 stars,/product-reviews/B07XYM6BGC/,1,no prime,5
63,electronics,/Fire-TV-Blaster-Bundle/dp/B07ZK52TWQ/,            Introducing Fire TV Blaster bundle with Fire TV Stick 4K and Echo Dot (3rd Gen)        ,not found,not found,not found,prime,4
64,electronics,/Tile-RE-20004-Pro-4-Pack/dp/B07W9B83YV/,            Tile Pro (2020) - 4 Pack        ,4.0 out of 5 stars,/product-reviews/B07W9B83YV/,120,prime,6
65,electronics,/Introducing-Ring-Indoor-Cam-Compact-Plug-In-HD-security-camera-with-two-way-talk-White-Works-with-Alexa-2-Pack/dp/B07RM6922G/,"            Introducing Ring Indoor Cam, Compact Plug-In HD security camera with two-way talk, White, Works with Alexa – 2-Pack        ",4.2 out of 5 stars,/product-reviews/B07RM6922G/,854,prime,6
66,electronics,/ANBES-Waterproof-Fitness-Smartwatch-Compatible/dp/B07Y81FK48/,"            ANBES Smart Watch, IP68 Waterproof Fitness Tracker with Heart Rate Monitor, Step Counter Sleep Tracker Watch, Smartwatch Compatible with iPhone and Android for Women Men        ",4.9 out of 5 stars,/product-reviews/B07Y81FK48/,397,prime,7
67,electronics,/Twilight-Special-Amazon-Standing-Charger/dp/B081N91PL4/,"            Fire HD 10 Tablet (32 GB, Twilight Blue, With Special Offers) + Amazon Standing Case (Twilight Blue) + 15W USB-C Charger        ",4.3 out of 5 stars,/product-reviews/B081N91PL4/,"1,037",prime,7
68,electronics,/Vinyl-Stickers-Waterproof-Aesthetic-Trendy/dp/B07YTPJ7PV/,"            VSCO Vinyl Stickers Waterproof,Aesthetic,Trendy - VSCO Girl Essential Stuff for Water Bottles Stickers Suitable for Photo Sharing, Swimming,Outdoor (Multi Colorful)        ",4.6 out of 5 stars,/product-reviews/B07YTPJ7PV/,66,prime,7
69,electronics,/Fire-Tablet-2-Pack-Display-Kid-Proof/dp/B07Y117SL9/,"            Fire HD 10 Kids Edition Tablet 2-Pack, 10"" HD Display, 32 GB, Kid-Proof Case - Blue/Purple        ",4.4 out of 5 stars,/product-reviews/B07Y117SL9/,79,prime,1
70,electronics,/LG-27GL83A-B-Ultragear-Compatible-Monitor/dp/B07YGZL8XF/,            LG 27GL83A-B 27 Inch Ultragear QHD IPS 1ms NVIDIA G-SYNC Compatible Gaming Monitor        ,4.3 out of 5 stars,/product-reviews/B07YGZL8XF/,63,prime,6
71,electronics,/Searick-Bluetooth-Portable-Lossless-Headphone/dp/B07WT7WGPV/,"            MP3 Player, Searick 16G MP3 Player with Bluetooth 4.2, 2.4"" LCD Portable HiFi Lossless Sound Music MP3 Players with FM Radio/Voice Recorder, Support up to 128GB (Headphone, Armband, Lanyard Included)        ",4.8 out of 5 stars,/product-reviews/B07WT7WGPV/,576,prime,7
72,electronics,/EZCO-Compatible-Replacement-Charging-Accessories/dp/B07YB2LNY4/,"            EZCO Charger Dock Compatible with Fitbit Versa 2 (Not for Versa), USB Replacement Charging Dock Cable Stand Station Base Accessories with 4.2ft Cable for Versa 2 Smart Watch        ",3.7 out of 5 stars,/product-reviews/B07YB2LNY4/,23,prime,6
73,electronics,/clock-Sandstone-Bundle-Wi-Fi-Smart/dp/B07Z4GLKJC/,            Echo Dot with clock (Sandstone) Bundle with LIFX Wi-Fi Smart Bulb        ,4.6 out of 5 stars,/product-reviews/B07Z4GLKJC/,"76,531",prime,5
74,electronics,/RUNMUS-Surround-Headphones-Canceling-Compatible/dp/B07XR6SKB6/,"            RUNMUS Gaming Headset for Xbox One, PS4, PC Headset w/Surround Sound, Over Ear Headphones with Noise Canceling Mic & RGB Light, Compatible with Xbox One, PS4, Nintendo Switch, 3DS, PC, Mac, Laptop        ",4.9 out of 5 stars,/product-reviews/B07XR6SKB6/,64,prime,6
75,electronics,/Kindle-Paperwhite-Waterproof-Unlimited-auto-renewal/dp/B07PP49ZDW/,            Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Includes Special Offers + Kindle Unlimited (with auto-renewal)        ,4.3 out of 5 stars,/product-reviews/B07PP49ZDW/,"14,114",no prime,6
76,electronics,/Ring-Peephole-Cam-doorbell-installation/dp/B07WHMQNPC/,"            Ring Peephole Cam - Smart video doorbell, HD video, 2-way talk, easy installation        ",3.9 out of 5 stars,/product-reviews/B07WHMQNPC/,377,prime,6
77,electronics,/Instax-Mini-Link-Smartphone-Printer/dp/B07XM91NSZ/,            Instax Mini Link Smartphone Printer - Dusky Pink        ,4.8 out of 5 stars,/product-reviews/B07XM91NSZ/,32,prime,6
78,electronics,/Fire-HD-10/dp/B07KD58DQS/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – White        ",4.3 out of 5 stars,/product-reviews/B07KD58DQS/,"1,035",prime,7
79,electronics,/Dog-Camera-Detection-Storage-Security/dp/B07X316ZCZ/,"            Dog Camera - 1080P FHD Pet Camera with Phone App, Pan/Tilt/Zoom Home Camera with 2-Way Audio, AI Human Detection, Night Vision, Cloud Storage/TF Card, Work with Alexa Indoor WiFi Security Camera        ",4.6 out of 5 stars,/product-reviews/B07X316ZCZ/,83,prime,6
80,electronics,/Echo-Dot-Kids-Edition-Rainbow-with-Echo-Glow-/dp/B07XSCH7VX/,            Echo Dot Kids Edition - Rainbow - With Echo Glow        ,4.3 out of 5 stars,/product-reviews/B07XSCH7VX/,364,prime,7
81,electronics,/Tablet-Special-Amazon-Standing-Charger/dp/B081N86FZC/,"            Fire HD 10 Tablet (32 GB, Plum, With Special Offers) + Amazon Standing Case (Plum) + 15W USB-C Charger        ",4.3 out of 5 stars,/product-reviews/B081N86FZC/,"1,036",prime,7
82,electronics,/Vinyl-Stickers-Waterproof-Aesthetic-Trendy/dp/B07XKSJLJH/,"            VSCO Vinyl Stickers Waterproof,Aesthetic,Trendy - VSCO Girl Essential Stuff for Water Bottles Stickers Suitable for Photo Sharing, Swimming,Outdoor        ",4.6 out of 5 stars,/product-reviews/B07XKSJLJH/,66,prime,6
83,electronics,/Charger-Magsafe-Adapter-Compatible-MacBook/dp/B07YD1LZ87/,"            Mac Book Pro Charger, 60W Magsafe 2 T-tip Power Adapter Charger Compatible with MacBook Charger/Mac Book Air（ After Late 2012）        ",4.5 out of 5 stars,/product-reviews/B07YD1LZ87/,197,prime,no image
84,electronics,/Echo-bundle-Amazon-Smart-Plug/dp/B07XSCMKKK/,            Echo Dot (3rd Gen) bundle with Amazon Smart Plug - Plum        ,4.7 out of 5 stars,/product-reviews/B07XSCMKKK/,51,prime,7
85,electronics,/Tile-RE-19004-Mate-4-Pack/dp/B07W73PTJB/,            Tile Mate (2020) - 4 Pack        ,3.9 out of 5 stars,/product-reviews/B07W73PTJB/,146,prime,6
86,electronics,/CYBERPOWERPC-Xtreme-i5-9400F-GeForce-GXiVR8060A8/dp/B07VGJDKZ4/,"            CYBERPOWERPC Gamer Xtreme VR Gaming PC, Intel Core i5-9400F 2.9GHz, NVIDIA GeForce GTX 1660 6GB, 8GB DDR4, 240GB SSD, 1TB HDD, WiFi Ready & Win 10 Home (GXiVR8060A8, Black)        ",4.5 out of 5 stars,/product-reviews/B07VGJDKZ4/,514,prime,6
87,electronics,/Sonos-One-SL-Microphone-Free-Speaker/dp/B07W8ZVXWR/,            Sonos One SL - Microphone-Free Smart Speaker – Black        ,4.2 out of 5 stars,/product-reviews/B07W8ZVXWR/,52,prime,6
88,electronics,/Complete-Nintendo-Tempered-Protector-Foldable/dp/B07VT6LHJC/,"            Complete Starter Kit for Nintendo Switch Lite with Tempered Glass Screen Protector, Travel Case, Foldable Stand, and more        ",4.7 out of 5 stars,/product-reviews/B07VT6LHJC/,120,prime,6
89,electronics,/Anki-Vector-Space/dp/B081KR21TT/,            Vector+Space        ,3.7 out of 5 stars,/product-reviews/B081KR21TT/,"1,018",prime,3
90,electronics,/ORSEN-Colorful-Magnetic-Erasable-Educational/dp/B07Z1FYWLZ/,"            ORSEN LCD Writing Tablet 10 Inch,Colorful Magnetic Doodle Board Drawing Board,Erasable Reusable Writing Pad, Educational Writing Board for Kids and Adults at Home, School and Office(Blue)        ",4.9 out of 5 stars,/product-reviews/B07Z1FYWLZ/,251,prime,7
91,electronics,/G-G-Martinsen-Versatile-Player-Support-Digital/dp/B07YFNGN3P/,"            G.G.Martinsen Blue Versatile MP3/MP4 Player with a Micro SD Card, Support Photo Viewer, Mini USB Port 1.8 LCD, Digital MP3 Player, MP4 Player, Video/Media/Music Player        ",4.6 out of 5 stars,/product-reviews/B07YFNGN3P/,452,prime,7
92,electronics,/Vinyl-Waterproof-Stickers-Bottle-Laptop/dp/B07Y32Y5N1/,"            50 Pcs VSCO Vinyl Cute Cool Waterproof Stickers for Hydro Flask, Water Bottle and Laptop - Suitable for Kids, Girls, Teens, Women (C1)        ",4.9 out of 5 stars,/product-reviews/B07Y32Y5N1/,26,prime,6
